name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,1,202779539,,-83.8741075,35.9233806,,,,,
,2,202779542,,-83.8735729,35.9222825,,,,,
,3,202779582,,-83.9237346,35.9843432,,,,,
,4,202779584,signal,-83.9222975,35.9840057,,,,,
,5,202779589,,-83.9202112,35.9835157,,,,,
,6,202779594,,-83.9194241,35.9833102,,,,,
,7,202779587,,-83.9212476,35.9837591,,,,,
,8,2488141957,,-83.9608858,35.9434084,,,,,
,9,202779606,,-83.9594526,35.9436520,,,,,
,10,202779611,,-83.9590226,35.9416385,,,,,
,11,202779622,,-84.0295302,35.9261309,,,,,
,12,202779625,,-84.0300271,35.9260190,,,,,
,13,202779633,,-83.9095657,36.0496013,,,,,
,14,202779664,,-83.9109298,36.0511301,,,,,
,15,202779683,,-83.9071863,35.9800985,,,,,
,16,202779687,,-83.9074215,35.9805574,,,,,
,17,202779677,,-83.9067192,35.9791584,,,,,
,18,202779695,,-83.9655133,35.9330167,,,,,
,19,202779700,,-83.9648857,35.9321871,,,,,
,20,202779704,,-83.9641025,35.9310013,,,,,
,21,202779731,,-84.0189010,35.9534470,,,,,
,22,202779746,,-84.0215863,35.9548708,,,,,
,23,5710570302,,-84.0157007,35.9518846,,,,,
,24,4596948842,,-84.0173011,35.9529629,,,,,
,25,202780286,,-83.7799851,36.0211438,,,,,
,26,202780303,,-83.7796073,36.0197823,,,,,
,27,202780721,,-83.8103410,36.0183576,,,,,
,28,202780724,,-83.8103196,36.0182135,,,,,
,29,202780716,,-83.8104168,36.0188420,,,,,
,30,202996042,,-83.8044390,36.0204804,,,,,
,31,202781172,,-83.9183653,35.9273161,,,,,
,32,202781178,,-83.9184011,35.9272830,,,,,
,33,12899457014,,-84.0151357,35.9397549,,,,,
,34,202781338,,-84.0152092,35.9398237,,,,,
,35,202781330,,-84.0146078,35.9394536,,,,,
,36,202781647,,-83.9077115,36.0025501,,,,,
,37,202781657,,-83.9073456,36.0022193,,,,,
,38,1092304333,,-84.0974620,35.9165249,,,,,
,39,12905986993,,-84.0915838,35.9166817,,,,,
,40,1864736506,,-84.0913151,35.9187925,,,,,
,41,1864736505,,-84.0952255,35.9172553,,,,,
,42,9622070817,,-83.8570074,36.0043479,,,,,
,43,3124968569,,-83.8558275,36.0048083,,,,,
,44,9622057116,,-83.8572829,36.0042396,,,,,
,45,202782461,,-83.8575941,36.0041130,,,,,
,46,1796968897,signal,-83.9245366,36.0214288,,,,,
,47,202783111,,-83.9241482,36.0212349,,,,,
,48,1796968838,,-83.9233157,36.0207085,,,,,
,49,3877083585,,-83.8886611,36.0345978,,,,,
,50,202783152,,-83.8885312,36.0346737,,,,,
,51,202783145,,-83.8902229,36.0337443,,,,,
,52,202783224,,-83.9479978,35.9682324,,,,,
,53,202783227,,-83.9471204,35.9678584,,,,,
Strawberry Plains Pike,54,202783664,,-83.7801881,36.0027234,,,,,
,55,202783674,signal,-83.7763339,36.0015836,,,,,
,56,202787025,signal,-83.7761142,36.0014919,,,,,
,57,202787039,,-83.7709282,36.0032474,,,,,
,58,202784202,,-83.9365096,36.0200595,,,,,
,59,202784258,,-83.9351727,36.0210687,,,,,
,60,202784326,,-83.9810564,35.9516146,,,,,
,61,202784304,,-83.9716816,35.9576066,,,,,
,62,705265232,,-84.1161770,35.8968209,,,,,
,63,202784409,signal,-84.1168937,35.9036155,,,,,
,64,472254459,,-84.1389495,35.9076272,,,,,
,65,202785212,signal,-84.1457089,35.9065300,,,,,
,66,202785214,,-84.1463698,35.9061971,,,,,
,67,472254471,,-84.1512251,35.9047094,,,,,
,68,1933789919,,-84.0053645,35.9765581,,,,,
,69,9650677267,,-84.0048492,35.9770873,,,,,
,70,9634543780,,-84.0051621,35.9762819,,,,,
,71,202785692,,-83.9155858,35.9519206,,,,,
,72,202785693,,-83.9160785,35.9524223,,,,,
,73,202785777,,-83.9376053,36.0198356,,,,,
,74,202785790,,-83.9367463,36.0189311,,,,,
,75,202786907,,-83.9948237,36.0090303,,,,,
,76,202786910,,-83.9959395,36.0097681,,,,,
,77,502837335,,-84.0024676,36.0512451,,,,,
,78,11466782553,,-84.0017840,36.0488019,,,,,
,79,202787277,,-83.9769295,35.9562640,,,,,
,80,202787280,,-83.9759765,35.9566683,,,,,
,81,202787340,,-83.9901280,35.9494731,,,,,
,82,202787367,,-83.9891377,35.9500470,,,,,
,83,638747477,,-84.0002154,35.9424460,,,,,
,84,1833473102,,-83.9982963,35.9441308,,,,,
,85,638747486,,-84.0020580,35.9405948,,,,,
,86,202787589,,-83.9994368,36.0239424,,,,,
,87,4215102264,,-83.9995528,36.0240561,,,,,
,88,202787632,,-83.9988147,36.0259699,,,,,
,89,202787746,,-83.9362875,36.0131133,,,,,
,90,202787752,,-83.9355092,36.0121636,,,,,
,91,1999949573,,-83.8556617,36.0150674,,,,,
,92,202788385,,-83.8544141,36.0169035,,,,,
,93,2488149864,,-83.9734441,35.9521636,,,,,
,94,202788924,,-83.9737763,35.9520603,,,,,
,95,2488149867,,-83.9729398,35.9523292,,,,,
,96,2488149874,,-83.9723423,35.9525116,,,,,
,97,2488149872,,-83.9724346,35.9524829,,,,,
,98,202789074,,-84.0235222,35.9013579,,,,,
,99,202789080,,-84.0236742,35.9015352,,,,,
,100,1142120841,,-84.1202332,35.9083308,,,,,
,101,1864717977,,-84.1200299,35.9089171,,,,,
,102,705460783,,-83.9483262,35.9347953,,,,,
,103,202789250,,-83.9472907,35.9376965,,,,,
,104,1994982115,,-84.0191104,35.9612386,,,,,
,105,202789932,,-84.0213730,35.9612738,,,,,
,106,202790412,,-84.0141789,35.9402687,,,,,
,107,202790414,,-84.0140425,35.9407568,,,,,
,108,202790488,,-83.7097092,35.9972647,,,,,
,109,202790491,,-83.7105517,35.9963097,,,,,
,110,202790546,,-83.9066583,36.0033128,,,,,
,111,202790562,,-83.9062954,36.0029476,,,,,
,112,202790691,signal,-83.9982514,36.0244524,,,,,
,113,502838028,,-83.9947515,36.0215808,,,,,
,114,202790820,,-84.0602347,35.9315339,,,,,
,115,202781808,,-84.0604399,35.9311081,,,,,
,116,202781806,,-84.0602602,35.9306196,,,,,
,117,12751777421,,-84.0600349,35.9306847,,,,,
,118,202791076,,-83.8953837,35.9474379,,,,,
,119,202791079,,-83.8956178,35.9475211,,,,,
,120,8957876655,,-84.0539311,35.9300133,,,,,
,121,202792840,,-84.0537385,35.9306542,,,,,
,122,633042070,,-83.9698088,35.9573418,,,,,
,123,633042065,,-83.9647999,35.9589905,,,,,
,124,202793693,,-83.7845226,35.9972672,,,,,
,125,202793713,,-83.7843244,35.9993652,,,,,
,126,202794111,,-84.0021358,35.9408869,,,,,
,127,638747510,,-84.0035560,35.9404851,,,,,
,128,202794164,,-83.9615040,35.9552783,,,,,
,129,1853041130,,-83.9611581,35.9539665,,,,,
,130,202795125,,-83.9025050,35.9814751,,,,,
,131,202795128,,-83.9009537,35.9821609,,,,,
,132,202795113,,-83.9045840,35.9803959,,,,,
,133,202795339,,-83.9316753,35.9819691,,,,,
,134,202795341,,-83.9332095,35.9809620,,,,,
,135,502837284,,-83.9990773,36.0456032,,,,,
,136,11466782556,,-83.9997907,36.0478492,,,,,
,137,3583870569,,-83.9716595,35.9849226,,,,,
,138,202798218,,-83.9731073,35.9849733,,,,,
,139,3583883013,,-83.9730808,35.9856944,,,,,
,140,3583883032,,-83.9682162,35.9867871,,,,,
,141,202799069,,-84.0009623,35.9440758,,,,,
,142,1833473094,,-84.0021395,35.9429210,,,,,
,143,202799117,,-84.0534828,35.9637963,,,,,
,144,202799120,,-84.0531644,35.9642240,,,,,
,145,202799893,,-83.8867943,35.9829949,,,,,
,146,202799897,,-83.8861105,35.9824068,,,,,
,147,202800297,,-83.9863740,35.9991813,,,,,
,148,202800299,,-83.9861073,35.9993686,,,,,
,149,202830603,,-83.9875211,35.9510192,,,,,
,150,2488149844,,-83.9868391,35.9514195,,,,,
,151,202847343,,-83.9873261,35.9511337,,,,,
,152,202891781,,-83.9860703,35.9518257,,,,,
,153,202924160,signal,-83.9828702,35.9530757,,,,,
,154,202924158,,-83.9771484,35.9552732,,,,,
,155,202800637,,-83.9653668,35.9603165,,,,,
,156,202901195,,-83.9942326,35.9474472,,,,,
,157,638747498,,-83.9964023,35.9463341,,,,,
,158,202924162,,-83.9913043,35.9488019,,,,,
,159,502870878,signal,-83.9800419,35.9738536,,,,,
,160,1833473235,,-83.9799948,35.9734777,,,,,
,161,1833473210,,-83.9800471,35.9710802,,,,,
,162,202801232,,-83.9070637,36.0458416,,,,,
,163,202801238,,-83.9051165,36.0466132,,,,,
,164,202801344,,-83.9070289,35.9702536,,,,,
,165,2788760210,,-83.9067854,35.9699833,,,,,
,166,202801764,,-83.9781297,36.0179244,,,,,
,167,202801766,,-83.9786739,36.0175475,,,,,
,168,638747425,,-84.0004736,35.9435091,,,,,
,169,638747489,signal,-84.0010680,35.9432778,,,,,
,170,638747506,signal,-84.0013267,35.9432441,,,,,
,171,638747418,,-83.9977054,35.9451928,,,,,
,172,355567879,signal,-83.7740809,36.0043123,,,,,
,173,202896715,,-83.7739387,36.0044895,,,,,
,174,202881339,,-83.7735868,36.0049037,,,,,
,175,202896701,,-83.7726412,36.0057347,,,,,
,176,202896221,,-83.7713686,36.0066403,,,,,
,177,202896755,signal,-83.7773171,36.0004785,,,,,
,178,9780243457,,-83.7771570,36.0005923,,,,,
,179,202802621,,-83.8736040,36.0020830,,,,,
,180,3124968571,,-83.8745788,36.0043132,,,,,
,181,202802617,,-83.8717864,36.0024346,,,,,
,182,253115205,,-84.1286593,35.9096889,,,,,
,183,202802833,,-84.1241311,35.9104582,,,,,
,184,1796969181,,-83.8720478,36.0288399,,,,,
,185,1796969190,,-83.8713240,36.0288946,,,,,
,186,2919548863,,-83.9243874,36.0619738,,,,,
,187,4618494226,,-83.9264489,36.0607634,,,,,
,188,202803430,,-83.9242039,36.0619991,,,,,
,189,202901283,signal,-83.9398778,35.9474717,,,,,
,190,2517014580,,-83.9397047,35.9472754,,,,,
,191,202803926,,-83.9379832,35.9452983,,,,,
,192,202803935,,-83.9398680,35.9437808,,,,,
,193,2341790014,,-83.9399291,35.9441613,,,,,
,194,472254807,,-84.1503687,35.9047560,,,,,
,195,202803952,,-84.1454158,35.9054528,,,,,
,196,202803967,,-84.0585677,35.9170267,,,,,
,197,202803971,,-84.0586484,35.9168322,,,,,
,198,202804497,,-84.0344170,35.9484410,,,,,
,199,202784127,,-84.0331913,35.9473702,,,,,
,200,705265457,,-84.1186649,35.9029431,,,,,
,201,203114055,,-84.1197410,35.9030677,,,,,
,202,502870854,,-83.9786007,35.9740376,,,,,
,203,502849352,,-83.9789586,35.9735070,,,,,
,204,2486886777,,-83.9083418,35.9489868,,,,,
,205,2486886780,,-83.9099854,35.9490394,,,,,
,206,202805736,,-83.9773870,35.9571320,,,,,
,207,202805739,,-83.9782660,35.9572132,,,,,
,208,2488149905,,-83.9772276,35.9574715,,,,,
,209,2488149911,,-83.9783895,35.9576834,,,,,
,210,2488149928,,-83.9764512,35.9591202,,,,,
,211,202806220,,-83.9511067,36.0029327,,,,,
,212,202806223,,-83.9508027,36.0025167,,,,,
,213,502870897,,-83.9825116,35.9675962,,,,,
,214,3046744871,,-83.9826899,35.9648133,,,,,
,215,9898601571,,-83.9824586,35.9684390,,,,,
,216,10542106726,,-83.9824029,35.9693118,,,,,
,217,502870910,,-83.9823326,35.9704771,,,,,
,218,202807289,,-83.8973420,35.9481732,,,,,
,219,202807291,,-83.8969935,35.9482990,,,,,
,220,202807339,,-83.9396941,36.0349081,,,,,
,221,202807342,,-83.9416270,36.0340016,,,,,
,222,202807597,,-83.9850737,35.9990625,,,,,
,223,202807595,,-83.9849399,35.9988369,,,,,
,224,202807633,,-83.9854322,35.9984863,,,,,
,225,202807657,,-83.9847455,35.9993498,,,,,
,226,12077632495,,-83.9842673,35.9995659,,,,,
,227,202808154,,-84.0474676,35.9169500,,,,,
,228,202808158,,-84.0478265,35.9174668,,,,,
,229,2788760227,,-83.9061542,35.9703352,,,,,
,230,202808492,,-83.9063913,35.9705925,,,,,
,231,1091572746,,-84.0705743,35.9189553,,,,,
,232,1091572894,,-84.0710304,35.9195595,,,,,
,233,202809061,,-84.0307734,35.9493017,,,,,
,234,202809064,,-84.0310639,35.9492951,,,,,
,235,202809080,,-84.0302564,35.9493799,,,,,
,236,202809087,,-84.0312709,35.9475256,,,,,
,237,202809282,,-84.1193362,35.9031454,,,,,
,238,9328058564,,-84.1189683,35.9035689,,,,,
,239,202810429,,-83.8513476,36.0308290,,,,,
,240,3293498895,,-83.8477004,36.0304746,,,,,
,241,202810496,,-83.9116207,36.0006966,,,,,
,242,202810477,,-83.9144165,35.9993145,,,,,
,243,202810758,,-83.8842844,35.9568626,,,,,
,244,202810775,,-83.8835168,35.9564374,,,,,
,245,10871081050,,-84.1150765,35.9143963,,,,,
,246,202811148,,-84.1149461,35.9144363,,,,,
,247,10871081074,,-84.1152569,35.9149426,,,,,
,248,202865876,,-83.9235865,36.0213895,,,,,
,249,1796969070,,-83.9240551,36.0237418,,,,,
,250,203019631,,-84.0095497,35.9378535,,,,,
,251,202931560,,-84.0088094,35.9381755,,,,,
,252,472254388,,-84.1418045,35.9065889,,,,,
,253,472254398,,-84.1386580,35.9074812,,,,,
,254,202784428,,-84.1177785,35.9034433,,,,,
,255,705265243,,-84.1183639,35.9025240,,,,,
,256,202812861,,-83.9358415,36.0133717,,,,,
,257,202812864,,-83.9350792,36.0124032,,,,,
,258,1833473201,,-83.9795494,35.9695250,,,,,
,259,202813168,,-83.9795552,35.9708021,,,,,
,260,502870855,,-83.9771336,35.9742021,,,,,
,261,202814013,,-83.9611967,35.9397139,,,,,
,262,202814021,,-83.9608146,35.9395869,,,,,
,263,2488141913,,-83.9606515,35.9397805,,,,,
,264,502848635,,-83.9794217,35.9775368,,,,,
,265,1833473298,,-83.9795518,35.9760902,,,,,
,266,502849354,,-83.9788556,35.9743961,,,,,
,267,502870871,,-83.9785789,35.9741950,,,,,
,268,202814369,,-83.8854438,35.9564474,,,,,
,269,202814371,,-83.8858732,35.9558783,,,,,
,270,202814399,,-83.9700591,35.9981006,,,,,
,271,3642962004,,-83.9701941,35.9966866,,,,,
,272,3642962002,,-83.9702875,35.9961237,,,,,
,273,202815188,,-83.9620713,35.9553230,,,,,
,274,1853041133,,-83.9616165,35.9538648,,,,,
,275,202801339,,-83.9067042,35.9698166,,,,,
,276,202808488,,-83.9059428,35.9702272,,,,,
,277,705265648,,-84.1200980,35.9066733,,,,,
,278,202783757,,-84.1206063,35.9028507,,,,,
,279,202816379,,-84.0187724,35.9581675,,,,,
,280,202816382,,-84.0185573,35.9574487,,,,,
,281,202816396,,-83.9749638,35.9814325,,,,,
,282,202816411,,-83.9762150,35.9830429,,,,,
,283,202816421,,-83.9765490,35.9837290,,,,,
,284,3583870537,,-83.9736752,35.9809687,,,,,
,285,202816479,,-83.9743894,35.9827465,,,,,
,286,202816485,,-83.9753615,35.9812885,,,,,
,287,202816495,,-83.9745036,35.9805543,,,,,
,288,202817009,,-83.8780325,36.0230596,,,,,
,289,202817012,,-83.8785538,36.0235908,,,,,
,290,202817099,,-84.0352907,35.9460485,,,,,
,291,202817111,,-84.0355345,35.9475101,,,,,
,292,202817142,,-83.9898286,36.0048789,,,,,
,293,202817146,,-83.9913753,36.0041839,,,,,
,294,202817183,,-84.1296068,35.9173557,,,,,
,295,202817209,,-84.1279063,35.9197976,,,,,
,296,202817175,,-84.1267409,35.9175625,,,,,
,297,202817218,,-83.9202492,35.9467988,,,,,
,298,202817224,,-83.9210183,35.9458157,,,,,
,299,202817353,,-83.9235666,36.0486425,,,,,
,300,202817355,,-83.9246824,36.0501830,,,,,
,301,202817340,,-83.9205080,36.0451810,,,,,
,302,202817342,,-83.9208966,36.0455111,,,,,
,303,202817334,,-83.9169070,36.0453820,,,,,
,304,202817335,,-83.9180763,36.0449381,,,,,
,305,202817358,,-83.9249446,36.0506881,,,,,
,306,202817344,,-83.9216570,36.0473300,,,,,
,307,9680942773,,-83.8945815,35.9451547,,,,,
,308,202817395,,-83.8946206,35.9445947,,,,,
,309,202817407,,-83.8945273,35.9460231,,,,,
,310,202817409,,-83.8945725,35.9456083,,,,,
,311,202817440,,-83.9426160,35.9906503,,,,,
,312,202817443,,-83.9434528,35.9899168,,,,,
,313,202817445,,-83.9441020,35.9893438,,,,,
,314,202817434,signal,-83.9416988,35.9914475,,,,,
,315,202817526,,-83.9159378,35.9536880,,,,,
,316,202817530,,-83.9123356,35.9550531,,,,,
,317,2488864940,,-83.9667281,36.0120968,,,,,
,318,202817797,,-83.9653563,36.0137790,,,,,
,319,202818041,,-83.9568423,36.0358346,,,,,
,320,202818094,,-83.9571468,36.0398726,,,,,
,321,202818034,,-83.9567491,36.0347005,,,,,
,322,202818033,,-83.9567379,36.0321113,,,,,
,323,202818022,,-83.9554182,36.0287954,,,,,
,324,202818026,,-83.9554172,36.0299128,,,,,
,325,202818030,,-83.9565396,36.0314756,,,,,
,326,202818018,,-83.9553657,36.0276358,,,,,
,327,202959406,signal,-83.9547164,36.0247993,,,,,
,328,2488169603,,-84.0237416,35.9404063,,,,,
,329,202818157,,-84.0247509,35.9399635,,,,,
,330,2488171642,,-84.0287856,35.9389166,,,,,
,331,2488169604,,-84.0224523,35.9410880,,,,,
,332,202818168,,-84.0310000,35.9383055,,,,,
,333,202818425,,-83.8108330,36.0462564,,,,,
,334,202818426,,-83.8124665,36.0453439,,,,,
,335,2919548850,,-83.9240713,36.0550838,,,,,
,336,202818497,,-83.9239052,36.0551101,,,,,
,337,202818460,,-83.9247015,36.0572023,,,,,
,338,202818570,,-83.8789617,35.9964077,,,,,
,339,202818573,,-83.8798050,35.9972830,,,,,
,340,2487094092,,-83.9124058,35.9248360,,,,,
,341,202818661,,-83.9131040,35.9244000,,,,,
,342,202818664,,-83.9156040,35.9231000,,,,,
,343,202818668,,-83.9179943,35.9219997,,,,,
,344,202818677,,-83.9644067,35.9510252,,,,,
,345,9559452905,,-83.9649060,35.9527715,,,,,
,346,202818692,,-83.9655938,35.9561981,,,,,
,347,1896503082,,-83.9654587,35.9586619,,,,,
,348,202818819,,-83.9808150,35.9427073,,,,,
,349,202818822,,-83.9812150,35.9435509,,,,,
,350,202818824,,-83.9815548,35.9444326,,,,,
,351,202818827,,-83.9819335,35.9453434,,,,,
,352,202819046,,-84.0421079,35.9753855,,,,,
,353,202819060,,-84.0432684,35.9746873,,,,,
,354,202818967,,-84.0374630,35.9764367,,,,,
,355,202818973,,-84.0381380,35.9759450,,,,,
,356,11806143175,,-83.9007138,36.0039119,,,,,
,357,202819068,,-83.9007485,36.0039919,,,,,
,358,202819070,,-83.9007912,36.0058199,,,,,
,359,202819183,,-83.9228133,35.9907546,,,,,
,360,202819190,,-83.9201525,35.9897954,,,,,
,361,202819204,,-83.8664514,36.0195462,,,,,
,362,202819207,,-83.8669850,36.0203479,,,,,
,363,202819210,,-83.8675128,36.0212124,,,,,
,364,202819201,,-83.8660329,36.0187360,,,,,
,365,202819215,,-83.8658171,36.0176646,,,,,
,366,202819220,,-83.8663651,36.0186015,,,,,
,367,202819224,,-84.0328277,35.9523099,,,,,
,368,202819226,,-84.0328665,35.9519437,,,,,
,369,202819461,,-84.0262020,35.9665653,,,,,
,370,202819480,,-84.0254972,35.9641319,,,,,
,371,202819504,,-83.8897896,35.9111854,,,,,
,372,202819508,,-83.8905720,35.9109354,,,,,
,373,3397593421,,-83.8865610,35.9124756,,,,,
,374,202819501,,-83.8873730,35.9121371,,,,,
,375,202819511,,-83.8914155,35.9106812,,,,,
,376,202819513,,-83.8917917,35.9105629,,,,,
,377,202819761,,-83.9417768,36.0358288,,,,,
,378,202819767,,-83.9385987,36.0368989,,,,,
,379,202819769,,-83.9375622,36.0373726,,,,,
,380,202819747,,-83.9497155,36.0342619,,,,,
,381,202819749,,-83.9468353,36.0359281,,,,,
,382,202819757,,-83.9423157,36.0362361,,,,,
,383,202819798,,-83.8877868,36.0244979,,,,,
,384,202819802,,-83.8869965,36.0248064,,,,,
,385,202819794,,-83.8888906,36.0240497,,,,,
,386,202819815,,-84.0195247,35.9044875,,,,,
,387,202819826,,-84.0179080,35.9038810,,,,,
,388,202819896,,-83.8705360,35.9982122,,,,,
,389,202819899,,-83.8699978,35.9973284,,,,,
,390,202819903,,-83.8694040,35.9963830,,,,,
,391,202819909,,-83.8866486,35.9696020,,,,,
,392,2486716085,,-83.8851030,35.9703902,,,,,
,393,4049027089,,-83.9329495,35.9551846,,,,,
,394,202819918,,-83.9329718,35.9552294,,,,,
,395,202783335,,-83.9327430,35.9547851,,,,,
,396,202819987,,-84.0208596,35.9183313,,,,,
,397,202820005,,-84.0222815,35.9171038,,,,,
,398,202820012,,-84.0736567,35.9174687,,,,,
,399,202820020,,-84.0720751,35.9183887,,,,,
,400,202820026,,-84.0738658,35.9206935,,,,,
,401,202820038,,-84.0756115,35.9196760,,,,,
,402,202820061,,-83.9611424,35.9618526,,,,,
,403,202820071,,-83.9627993,35.9614242,,,,,
,404,202820233,,-83.9005946,35.9787287,,,,,
,405,202820237,,-83.9010588,35.9794883,,,,,
,406,202820253,,-83.9021099,35.9809418,,,,,
,407,202820249,,-83.9014481,35.9799029,,,,,
,408,202820266,,-83.9117358,35.9762770,,,,,
,409,202820272,,-83.9095612,35.9769955,,,,,
,410,11460852231,,-83.9024693,36.0060337,,,,,
,411,202820284,,-83.9025768,36.0061544,,,,,
,412,202820291,,-83.9028811,36.0065473,,,,,
,413,202820311,,-83.8899227,35.9832536,,,,,
,414,202820315,,-83.8890336,35.9825871,,,,,
,415,202820305,,-83.8908559,35.9839811,,,,,
,416,202820301,,-83.8917934,35.9846817,,,,,
,417,2488855031,,-83.9457923,36.0122293,,,,,
,418,202820515,,-83.9442212,36.0112678,,,,,
,419,202820704,,-83.9256924,35.9795741,,,,,
,420,202820708,,-83.9261314,35.9800263,,,,,
,421,202820716,,-83.9274696,35.9813050,,,,,
,422,202820719,,-83.9284835,35.9823772,,,,,
,423,202820742,,-83.9892376,35.9521476,,,,,
,424,2488149869,,-83.9898313,35.9523525,,,,,
,425,202820806,,-83.9547863,36.0079949,,,,,
,426,202820809,,-83.9550435,36.0085983,,,,,
,427,2488862353,,-83.9556661,36.0098987,,,,,
,428,202820944,,-83.9026660,36.0066845,,,,,
,429,202820945,,-83.9033226,36.0073714,,,,,
,430,202820947,,-83.9041521,36.0082263,,,,,
,431,202820966,,-83.8863348,35.9882222,,,,,
,432,202820969,,-83.8845652,35.9873280,,,,,
,433,202820958,,-83.8873300,35.9887291,,,,,
,434,202820988,,-83.8882872,35.9893160,,,,,
,435,202821143,,-84.0539919,35.9367260,,,,,
,436,202821150,,-84.0580920,35.9359176,,,,,
,437,202821384,signal,-83.8847473,36.0291414,,,,,
,438,3827246195,,-83.8831079,36.0299439,,,,,
,439,202821399,,-83.8827906,36.0304477,,,,,
,440,202821499,,-83.9995093,36.0088732,,,,,
,441,7202841420,,-83.9994749,36.0087172,,,,,
,442,202821415,,-83.9992435,36.0081563,,,,,
,443,6753266491,,-84.0029652,36.0057547,,,,,
,444,202821422,,-84.0039646,36.0050366,,,,,
,445,2488273459,,-84.0129994,36.0011953,,,,,
,446,202821482,,-83.9937288,36.0126695,,,,,
,447,202821484,,-83.9974085,36.0105982,,,,,
,448,202821487,,-83.9979466,36.0103324,,,,,
,449,202821491,,-83.9984055,36.0100395,,,,,
,450,202821451,,-83.9917579,36.0123101,,,,,
,451,202821448,,-83.9903344,36.0140955,,,,,
,452,202821439,,-83.9861548,36.0163202,,,,,
,453,202821436,,-83.9859129,36.0165702,,,,,
,454,202817420,,-83.8942846,35.9445864,,,,,
,455,202821505,,-83.8931376,35.9445312,,,,,
,456,202821538,,-83.9387383,35.9925757,,,,,
,457,202821541,,-83.9375719,35.9935622,,,,,
,458,202821537,,-83.9397935,35.9916741,,,,,
,459,202821534,,-83.9408397,35.9907647,,,,,
,460,202821544,,-83.9363885,35.9945460,,,,,
,461,202821570,,-83.9394453,35.9941092,,,,,
,462,202821573,,-83.9397675,35.9943353,,,,,
,463,202821621,,-84.1329112,35.9233968,,,,,
,464,202821741,,-84.1354308,35.9172008,,,,,
,465,202821813,,-84.1233615,35.9045123,,,,,
,466,202821826,,-84.1223811,35.9019668,,,,,
,467,202821756,,-84.1269606,35.9085596,,,,,
,468,202821764,,-84.1259952,35.9078186,,,,,
,469,202822095,,-84.0501180,35.9295370,,,,,
,470,202822102,,-84.0503230,35.9300771,,,,,
,471,202822154,,-83.9816632,35.9951284,,,,,
,472,202822156,,-83.9828048,35.9951395,,,,,
,473,202822158,,-83.9849885,35.9951603,,,,,
,474,202822167,,-83.8917214,35.9759362,,,,,
,475,202822171,,-83.8913049,35.9750666,,,,,
,476,202822174,,-83.8908763,35.9741919,,,,,
,477,202822177,,-83.8904259,35.9732728,,,,,
,478,202822184,,-83.8929050,35.9759830,,,,,
,479,202822299,,-83.9141147,35.9988943,,,,,
,480,202822302,,-83.9148212,35.9998509,,,,,
,481,202822296,,-83.9135238,35.9980608,,,,,
,482,202822283,,-83.9115705,35.9956549,,,,,
,483,202822286,,-83.9119510,35.9959380,,,,,
,484,202822289,,-83.9123060,35.9963820,,,,,
,485,202822292,,-83.9129121,35.9972140,,,,,
,486,202822399,,-84.0322143,35.9474265,,,,,
,487,2488173168,,-84.0328087,35.9483310,,,,,
,488,202822568,,-83.9629143,35.9399112,,,,,
,489,202822571,,-83.9628530,35.9387035,,,,,
,490,202822587,,-83.9903845,35.9478726,,,,,
,491,202822589,,-83.9916740,35.9475491,,,,,
,492,202822615,,-83.8915672,36.0608176,,,,,
,493,202815671,,-83.8911606,36.0609925,,,,,
,494,202822603,,-83.8925664,36.0593848,,,,,
,495,202822606,,-83.8925170,36.0596670,,,,,
,496,4786295448,,-83.8906631,36.0612249,,,,,
,497,3613224842,,-83.8925699,36.0590683,,,,,
,498,202822616,,-83.8903806,36.0613568,,,,,
,499,202822600,,-83.8925705,36.0590138,,,,,
,500,202822617,,-83.8900292,36.0615239,,,,,
,501,202822597,,-83.8925278,36.0586461,,,,,
,502,202822618,,-83.8895978,36.0616810,,,,,
,503,3613224885,,-83.8915936,36.0607977,,,,,
,504,202822594,,-83.8921630,36.0582425,,,,,
,505,202822621,,-83.8893842,36.0617010,,,,,
,506,3613224821,,-83.8921359,36.0582208,,,,,
,507,202822624,,-83.8890300,36.0616955,,,,,
,508,202822592,,-83.8918083,36.0579589,,,,,
,509,202815734,,-83.8922882,36.0601526,,,,,
,510,3613224876,,-83.8920886,36.0604242,,,,,
,511,202822591,,-83.8915658,36.0577825,,,,,
,512,202822627,,-83.8887653,36.0616219,,,,,
,513,202822631,,-83.8884663,36.0614816,,,,,
,514,202822637,,-83.8880321,36.0610738,,,,,
,515,202822641,,-83.8878058,36.0606655,,,,,
,516,202822610,,-83.8923487,36.0600800,,,,,
,517,4786295315,,-83.8924094,36.0599311,,,,,
,518,1850150161,,-84.0481248,35.9604577,,,,,
,519,202822663,,-84.0517375,35.9642513,,,,,
,520,202822675,,-84.0528273,35.9653928,,,,,
,521,202822689,,-84.0545162,35.9657332,,,,,
,522,202822692,,-84.0554398,35.9650207,,,,,
,523,202822730,,-84.0560662,35.9631149,,,,,
,524,202822756,,-84.0530966,35.9619240,,,,,
,525,202822880,,-83.8664844,35.9282762,,,,,
,526,202822887,,-83.8661568,35.9261493,,,,,
,527,202822876,,-83.8665690,35.9287070,,,,,
,528,202822846,,-83.8641733,35.9319456,,,,,
,529,202822791,,-83.8565184,35.9385004,,,,,
,530,2045779005,,-83.9330065,35.9521211,,,,,
